pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw,date
45.0,21332.0,-65.4,-96.3,220.0,15.0,9.641814145298088,11.49066664678467,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
43.0,21610.0,-65.5,-96.8,95.0,5.0,-4.9809734904587275,0.4357787137382912,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
41.0,21900.0,-65.6,-97.4,50.0,15.0,-11.49066664678467,-9.64181414529809,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
39.9,22066.0,-65.7,-97.7,69.0,19.0,-17.738028103446833,-6.8089910413607075,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
39.0,22206.0,-64.4,-96.7,85.0,23.0,-22.912478056110146,-2.004582083196137,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
37.0,22530.0,-61.5,-94.5,89.0,30.0,-29.995430854691737,-0.523572193118508,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
34.0,23058.0,-60.5,-93.9,95.0,41.0,-40.84398262176157,3.5733854526539877,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
30.0,23840.0,-59.1,-93.1,90.0,40.0,-40.0,-2.4492935982947065e-15,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
29.0,24053.0,-58.3,-92.3,85.0,40.0,-39.84778792366982,-3.4862297099063255,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
28.0,24272.0,-57.5,-91.5,90.0,51.0,-51.0,-3.1228493378257506e-15,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
27.7,24340.0,-57.3,-91.3,90.0,51.0,-51.0,-3.1228493378257506e-15,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
26.6,24594.0,-58.9,-92.9,90.0,52.0,-52.0,-3.184081677783118e-15,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
23.9,25269.0,-54.7,-89.7,90.0,54.0,-54.0,-3.3065463576978537e-15,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
20.0,26410.0,-52.5,-88.5,90.0,57.0,-57.0,-3.4902433775699565e-15,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
19.1,26708.0,-51.5,-87.5,91.0,57.0,-56.9913186239143,0.9947871669251582,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
17.0,27461.0,-53.3,-88.3,95.0,58.0,-57.77929248932124,5.055033079364177,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
15.2,28182.0,-52.9,-87.9,86.0,63.0,-62.84653516636892,-4.394657845879889,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
15.0,28268.0,-52.5,-87.7,85.0,64.0,-63.756460677871715,-5.577967535850121,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
14.0,28717.0,-50.2,-86.4,80.0,68.0,-66.96692720483014,-11.808076081351269,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
13.8,28811.0,-49.7,-86.2,80.0,68.0,-66.96692720483014,-11.808076081351269,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
13.3,29051.0,-48.5,-85.5,,,,,96581,96581,2025-06-12,-0.15,109.4,3.0,55.19,2025-06-12
1008.0,8.0,24.8,23.7,150.0,4.0,-1.9999999999999998,3.464101615137755,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
1005.0,34.0,25.8,23.8,156.0,4.0,-1.6269465723032017,3.654181830570403,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
1000.0,78.0,26.2,23.6,165.0,5.0,-1.294095225512605,4.829629131445341,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
975.0,303.0,26.2,21.2,100.0,13.0,-12.802500789158705,2.2574263096700937,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
925.0,768.0,23.6,17.6,85.0,14.0,-13.946725773284438,-1.220180398467214,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
880.0,1201.0,21.1,15.9,90.0,12.0,-12.0,-7.347880794884119e-16,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
850.0,1502.0,19.4,14.8,85.0,9.0,-8.96575228282571,-0.7844016847289232,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
793.0,2094.0,16.4,11.7,75.0,11.0,-10.62518408917975,-2.847009496127728,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
766.0,2389.0,14.9,10.1,80.0,8.0,-7.878462024097664,-1.3891854213354433,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
739.0,2695.0,13.3,8.5,60.0,8.0,-6.928203230275509,-4.000000000000001,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
700.0,3157.0,11.0,6.0,80.0,8.0,-7.878462024097664,-1.3891854213354433,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
688.0,3301.0,10.2,4.9,70.0,8.0,-7.5175409662872665,-2.7361611466053506,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
666.0,3572.0,8.8,2.8,74.0,10.0,-9.612616959383189,-2.7563735581699915,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
638.0,3926.0,6.2,3.5,80.0,12.0,-11.817693036146496,-2.083778132003165,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
617.0,4198.0,4.9,1.1,85.0,14.0,-13.946725773284438,-1.220180398467214,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
595.0,4492.0,3.5,-1.5,90.0,9.0,-9.0,-5.51091059616309e-16,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
573.0,4798.0,2.1,-4.2,85.0,10.0,-9.961946980917455,-0.8715574274765814,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
543.0,5235.0,0.0,-8.0,92.0,6.0,-5.996344962114574,0.20939698021500575,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
532.0,5397.0,-1.1,-10.4,95.0,5.0,-4.9809734904587275,0.4357787137382912,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
500.0,5890.0,-4.5,-17.5,80.0,12.0,-11.817693036146496,-2.083778132003165,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
496.0,5953.0,-5.1,-16.1,80.0,13.0,-12.802500789158705,-2.2574263096700955,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
493.0,6001.0,-5.3,-22.3,80.0,13.0,-12.802500789158705,-2.2574263096700955,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
464.0,6474.0,-8.7,-16.7,75.0,14.0,-13.522961568046956,-3.6234666314352904,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
439.0,6901.0,-11.8,-18.9,70.0,14.0,-13.155696691002717,-4.788282006559363,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
437.0,6936.0,-12.1,-19.1,71.0,14.0,-13.237260058390435,-4.557954162400194,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
418.0,7276.0,-13.5,-23.5,83.0,17.0,-16.873284577902474,-2.0717788378875075,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
413.0,7367.0,-13.7,-31.7,86.0,17.0,-16.958588854417012,-1.185860053650129,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
411.0,7404.0,-13.7,-37.7,87.0,17.0,-16.976702090827754,-0.8897112561300474,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
406.0,7497.0,-14.2,-32.4,90.0,18.0,-18.0,-1.102182119232618e-15,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
400.0,7610.0,-14.9,-25.9,90.0,14.0,-14.0,-8.572527594031472e-16,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
375.0,8094.0,-18.6,-26.7,85.0,12.0,-11.954336377100947,-1.0458689129718977,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
374.0,8114.0,-18.7,-26.7,85.0,12.0,-11.954336377100947,-1.0458689129718977,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
355.0,8500.0,-20.9,-34.9,88.0,16.0,-15.990253232305532,-0.5583919472400173,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
311.0,9463.0,-27.7,-46.7,94.0,26.0,-25.93666530675543,1.8136683173472585,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
305.0,9602.0,-28.8,-47.2,95.0,28.0,-27.893451546568876,2.4403607969344305,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
300.0,9720.0,-29.7,-47.7,100.0,29.0,-28.559424837354033,5.035797152340979,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
293.0,9887.0,-31.2,-46.5,95.0,31.0,-30.882035640844112,2.7018280251774054,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
290.0,9960.0,-31.9,-45.9,95.0,30.0,-29.885840942752367,2.6146722824297473,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
280.0,10207.0,-33.9,-40.9,95.0,28.0,-27.893451546568876,2.4403607969344305,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
269.0,10486.0,-36.2,-41.8,95.0,26.0,-25.901062150385386,2.2660493114391143,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
265.0,10590.0,-37.1,-42.1,93.0,27.0,-26.962997438373492,1.4130708185594838,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
257.0,10800.0,-38.7,-46.3,90.0,28.0,-28.0,-1.7145055188062944e-15,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
250.0,10990.0,-40.1,-50.1,80.0,30.0,-29.544232590366242,-5.209445330007912,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
249.0,11017.0,-40.3,-51.3,79.0,30.0,-29.44881550342992,-5.724269861296348,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
246.0,11099.0,-41.0,-51.7,75.0,30.0,-28.97777478867205,-7.764571353075622,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
225.0,11698.0,-45.9,-54.5,70.0,33.0,-31.009856485934975,-11.286664729747072,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
215.0,12004.0,-48.5,-55.9,60.0,27.0,-23.38268590217984,-13.500000000000004,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
211.0,12130.0,-49.5,-56.5,59.0,30.0,-25.71501902106337,-15.451142247301625,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
200.0,12480.0,-52.1,-61.1,55.0,40.0,-32.76608177155967,-22.943057454041845,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
196.0,12606.0,-53.2,-62.0,55.0,43.0,-35.22353790442665,-24.663786763094986,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
187.0,12901.0,-55.8,-63.9,55.0,45.0,-36.86184199300463,-25.810939635797077,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
179.0,13174.0,-58.1,-65.8,50.0,49.0,-37.536177712829925,-31.496592874640427,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
170.0,13497.0,-61.0,-68.0,45.0,47.0,-33.23401871576773,-33.23401871576774,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
162.0,13799.0,-63.6,-70.0,45.0,50.0,-35.35533905932737,-35.35533905932738,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
157.0,13995.0,-65.3,-71.3,45.0,50.0,-35.35533905932737,-35.35533905932738,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
150.0,14270.0,-67.5,-75.5,45.0,51.0,-36.062445840513924,-36.062445840513924,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
140.0,14682.0,-70.6,-78.6,50.0,49.0,-37.536177712829925,-31.496592874640427,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
139.0,14725.0,-70.9,-78.9,50.0,47.0,-36.00408882659197,-30.21101765526735,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
131.0,15074.0,-72.3,-85.3,47.0,34.0,-24.866025855051795,-23.18794424212495,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
126.0,15301.0,-73.5,-86.5,45.0,26.0,-18.384776310850235,-18.38477631085024,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
120.0,15586.0,-75.0,-88.0,20.0,30.0,-10.260604299770062,-28.190778623577252,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
118.0,15684.0,-75.5,-88.5,,,,,96749,96749,2025-06-12,-6.11,106.65,8.0,54.13,2025-06-12
1011.0,6.0,25.2,24.2,330.0,2.0,1.0000000000000009,-1.7320508075688767,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
1000.0,102.0,25.6,24.5,75.0,7.0,-6.761480784023478,-1.8117333157176452,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
978.0,298.0,24.6,23.7,85.0,12.0,-11.954336377100947,-1.0458689129718977,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
925.0,787.0,22.0,20.4,110.0,24.0,-22.552622898861802,8.20848343981605,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
913.0,901.0,21.2,19.4,114.0,21.0,-19.18445461049462,8.541469504591806,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
850.0,1519.0,17.6,17.6,135.0,3.0,-2.121320343559643,2.1213203435596424,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
844.0,1580.0,17.2,17.2,144.0,2.0,-1.1755705045849465,1.6180339887498947,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
830.0,1723.0,16.8,16.8,164.0,1.0,-0.2756373558169992,0.9612616959383189,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
829.0,1734.0,16.8,16.7,165.0,1.0,-0.258819045102521,0.9659258262890682,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
810.0,1932.0,15.8,14.9,150.0,3.0,-1.4999999999999998,2.598076211353316,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
794.0,2102.0,15.8,9.8,136.0,5.0,-3.473291852294986,3.596699001693256,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
778.0,2275.0,15.8,1.8,123.0,7.0,-5.870693975617968,3.8124732451051897,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
756.0,2518.0,13.2,9.4,104.0,10.0,-9.702957262759965,2.4192189559966777,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
747.0,2619.0,13.4,9.7,96.0,11.0,-10.939740849051006,1.149813095944189,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
735.0,2755.0,13.4,0.9,85.0,13.0,-12.950531075192693,-1.1330246557195558,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
733.0,2778.0,13.4,-0.6,83.0,13.0,-12.903099971337186,-1.5843014642669173,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
727.0,2847.0,12.8,-2.2,78.0,12.0,-11.737771208805666,-2.4949402898131137,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
700.0,3164.0,10.6,0.6,55.0,8.0,-6.553216354311934,-4.588611490808369,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
645.0,3842.0,6.6,-3.4,63.0,5.0,-4.455032620941839,-2.269952498697734,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
633.0,3996.0,5.6,4.2,64.0,5.0,-4.493970231495835,-2.1918557339453875,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
617.0,4206.0,4.2,3.3,67.0,4.0,-3.6820194138097615,-1.5629245139570949,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
608.0,4326.0,3.0,2.4,68.0,4.0,-3.7087354182671497,-1.4984263736636478,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
597.0,4474.0,4.6,-15.4,70.0,3.0,-2.819077862357725,-1.0260604299770064,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
555.0,5066.0,2.2,-29.8,84.0,8.0,-7.956175162946186,-0.8362277061412277,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
500.0,5900.0,-3.3,-32.3,105.0,15.0,-14.488887394336025,3.882285676537813,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
486.0,6122.0,-4.6,-33.0,95.0,17.0,-16.935309867559674,1.48164762671019,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
436.0,6970.0,-9.5,-35.5,103.0,16.0,-15.589921036563764,3.5992168695018405,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
425.0,7167.0,-10.5,-24.5,105.0,16.0,-15.454813220625093,4.141104721640334,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
408.0,7480.0,-13.5,-23.5,108.0,16.0,-15.216904260722458,4.944271909999157,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
400.0,7630.0,-14.3,-26.3,110.0,16.0,-15.035081932574535,5.472322293210699,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
366.0,8295.0,-19.9,-33.9,108.0,15.0,-14.265847744427305,4.63525491562421,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
337.0,8902.0,-22.9,-43.9,107.0,14.0,-13.388266583482498,4.093203866118313,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
310.0,9504.0,-27.8,-45.9,105.0,13.0,-12.557035741757888,3.364647586332771,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
300.0,9740.0,-29.7,-46.7,85.0,18.0,-17.93150456565142,-1.5688033694578465,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
274.0,10379.0,-35.5,-43.5,73.0,23.0,-21.995009387149814,-6.724549208622946,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
258.0,10795.0,-38.9,-46.9,64.0,27.0,-24.26743925007751,-11.836020963305092,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
250.0,11010.0,-40.5,-49.5,60.0,29.0,-25.11473670974872,-14.500000000000004,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
245.0,11147.0,-41.5,-50.8,60.0,31.0,-26.846787517317598,-15.500000000000004,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
234.0,11457.0,-43.9,-53.9,60.0,31.0,-26.846787517317598,-15.500000000000004,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
220.0,11868.0,-48.1,-52.4,60.0,31.0,-26.846787517317598,-15.500000000000004,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
210.0,12173.0,-50.1,-51.7,60.0,31.0,-26.846787517317598,-15.500000000000004,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
200.0,12490.0,-52.5,-55.7,60.0,31.0,-26.846787517317598,-15.500000000000004,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
163.0,13782.0,-62.7,-72.7,49.0,44.0,-33.20722152980197,-28.866597275582322,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
153.0,14169.0,-65.9,-75.1,45.0,48.0,-33.94112549695428,-33.941125496954285,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
150.0,14290.0,-66.9,-75.9,40.0,46.0,-29.568230045580805,-35.23804438347299,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
134.0,14960.0,-72.5,-80.5,49.0,36.0,-27.169544888019793,-23.61812504365826,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
118.0,15699.0,-76.1,-84.1,59.0,24.0,-20.572015216850694,-12.360913797841299,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
117.0,15748.0,-76.0,-84.1,60.0,23.0,-19.918584287042087,-11.500000000000002,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
109.0,16157.0,-75.1,-84.1,116.0,14.0,-12.583116648188337,6.137196055047085,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
100.0,16650.0,-79.1,-88.1,185.0,2.0,0.1743114854953159,1.992389396183491,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
95.9,16887.0,-80.7,-88.7,310.0,6.0,4.596266658713869,-3.8567256581192355,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
95.0,16941.0,-80.5,-88.2,305.0,7.0,5.7340643100229425,-4.015035054457322,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
89.6,17272.0,-79.3,-85.3,295.0,13.0,11.78200123147645,-5.494037402629095,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
80.7,17871.0,-76.3,-85.3,276.0,23.0,22.874003593470288,-2.4041546551560184,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
78.0,18067.0,-76.5,-85.8,270.0,26.0,26.0,4.776122516674677e-15,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
70.6,18641.0,-77.1,-87.1,353.0,2.0,0.24373868681029445,-1.9850923032826442,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
70.0,18690.0,-75.5,-85.5,0.0,0.0,-0.0,-0.0,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
64.0,19216.0,-71.4,-85.4,280.0,28.0,27.574617084341828,-4.862148974674039,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
61.1,19489.0,-69.3,-85.3,264.0,37.0,36.797310128626115,3.8675531409031745,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
58.0,19801.0,-68.8,-86.6,245.0,47.0,42.59646599072255,19.86305830181286,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
50.0,20690.0,-67.3,-90.3,205.0,14.0,5.91665566436979,12.6883090185131,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
48.0,20938.0,-65.8,-90.7,305.0,2.0,1.6383040885779836,-1.147152872702092,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
44.8,21358.0,-63.3,-91.3,332.0,9.0,4.225244065073017,-7.946528335730342,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
35.4,22806.0,-62.7,-91.7,63.0,34.0,-30.294221822404506,-15.435676991144591,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
33.0,23245.0,-60.2,-89.6,90.0,41.0,-41.0,-2.510525938252074e-15,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
30.0,23840.0,-56.7,-86.7,95.0,36.0,-35.86300913130284,3.1376067389156965,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
27.6,24373.0,-53.7,-84.7,88.0,39.0,-38.976242253744736,-1.3610803713975421,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
24.0,25266.0,-57.1,-87.1,75.0,44.0,-42.500736356719,-11.388037984510913,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
20.0,26430.0,-54.1,-85.1,115.0,43.0,-38.97123484257595,18.17258525485007,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
15.0,28309.0,-45.9,-79.9,,,,,96805,96805,2025-06-12,-7.73,109.01,6.0,51.21,2025-06-12
1010.0,3.0,25.0,23.0,200.0,2.0,0.6840402866513373,1.8793852415718169,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
1000.0,91.0,25.4,22.3,185.0,4.0,0.3486229709906318,3.984778792366982,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
994.0,144.0,25.8,21.4,175.0,4.0,-0.3486229709906328,3.984778792366982,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
977.0,295.0,24.9,20.7,145.0,3.0,-1.7207293090531377,2.4574561328669757,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
925.0,775.0,22.0,18.3,105.0,12.0,-11.59110991546882,3.10582854123025,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
914.0,879.0,21.0,18.1,97.0,14.0,-13.895646122978508,1.7061708076720632,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
912.0,898.0,20.9,18.0,95.0,14.0,-13.946725773284438,1.2201803984672153,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
874.0,1267.0,19.0,16.0,104.0,16.0,-15.524731620415944,3.8707503295946846,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
867.0,1337.0,18.8,15.2,106.0,17.0,-16.34144883095142,4.6858350488889835,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
860.0,1407.0,19.8,10.8,108.0,17.0,-16.167960777017612,5.253288904374105,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
850.0,1508.0,19.6,7.6,110.0,18.0,-16.914467174146353,6.156362579862037,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
788.0,2156.0,17.4,0.4,121.0,14.0,-12.000342209829572,7.21053304874076,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
766.0,2395.0,15.8,0.9,125.0,13.0,-10.648976575756892,7.4564936725636,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
739.0,2697.0,13.9,1.4,125.0,5.0,-4.095760221444959,2.8678821817552307,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
714.0,2988.0,12.0,2.0,187.0,4.0,0.48747737362058924,3.9701846065652884,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
713.0,2999.0,11.9,1.9,190.0,4.0,0.6945927106677219,3.939231012048832,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
700.0,3153.0,10.8,0.8,175.0,2.0,-0.1743114854953164,1.992389396183491,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
688.0,3297.0,10.4,-2.3,335.0,3.0,1.2678547852220976,-2.71892336110995,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
687.0,3309.0,10.4,-2.6,337.0,3.0,1.1721933854678217,-2.7615145603573206,96935,96935,2025-06-12,-7.36,112.76,3.0,36.37,2025-06-12
